Customer ID,Age,Gender,Location,Subscription Status,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3445,53,Female,Rhode Island,No,12,Bank Transfer,Bi-Weekly
3446,42,Female,Florida,No,3,Debit Card,Annually
3447,51,Female,Louisiana,No,20,Cash,Weekly
3448,62,Female,Arkansas,No,3,Bank Transfer,Bi-Weekly
3449,18,Female,Kentucky,No,32,Bank Transfer,Fortnightly
3450,48,Female,Kansas,No,35,Cash,Monthly
3451,20,Female,Vermont,No,31,PayPal,Monthly
3452,32,Female,Nevada,No,13,Credit Card,Annually
3453,26,Female,Oklahoma,No,3,Venmo,Fortnightly
3454,31,Female,Alabama,No,48,Venmo,Bi-Weekly
3455,55,Female,Louisiana,No,15,PayPal,Bi-Weekly
3456,49,Female,Ohio,No,13,Venmo,Annually
3457,42,Female,Texas,No,21,Venmo,Monthly
3458,64,Female,Maryland,No,29,Cash,Fortnightly
3459,68,Female,West Virginia,No,24,Venmo,Quarterly
3460,68,Female,Ohio,No,21,PayPal,Annually
3461,41,Female,Indiana,No,5,Bank Transfer,Bi-Weekly
3462,51,Female,Wyoming,No,47,Cash,Quarterly
3463,44,Female,Michigan,No,34,Credit Card,Every 3 Months
3464,27,Female,Maine,No,45,PayPal,Fortnightly
3465,36,Female,Utah,No,12,PayPal,Annually
3466,19,Female,Iowa,No,31,Debit Card,Weekly
3467,49,Female,Maryland,No,43,Bank Transfer,Annually
3468,18,Female,Texas,No,5,Credit Card,Annually
3469,36,Female,Ohio,No,36,Debit Card,Quarterly
3470,36,Female,North Dakota,No,12,Cash,Annually
3471,19,Female,West Virginia,No,31,Cash,Bi-Weekly
3472,43,Female,North Carolina,No,31,Cash,Bi-Weekly
3473,31,Female,Georgia,No,15,Debit Card,Weekly
3474,63,Female,Kansas,No,11,Cash,Weekly
3475,41,Female,Maine,No,18,Venmo,Monthly
3476,48,Female,South Carolina,No,9,Cash,Quarterly
3477,68,Female,South Carolina,No,11,Cash,Weekly
3478,53,Female,Kentucky,No,38,Debit Card,Bi-Weekly
3479,36,Female,Arizona,No,42,PayPal,Quarterly
3480,46,Female,New York,No,41,Cash,Monthly
3481,21,Female,New Hampshire,No,45,PayPal,Monthly
3482,52,Female,Ohio,No,41,Debit Card,Bi-Weekly
3483,66,Female,Hawaii,No,35,Debit Card,Weekly
3484,19,Female,Texas,No,21,Credit Card,Every 3 Months
3485,44,Female,Illinois,No,13,Credit Card,Bi-Weekly
3486,50,Female,Massachusetts,No,23,Debit Card,Fortnightly
3487,51,Female,North Carolina,No,6,PayPal,Weekly
3488,25,Female,West Virginia,No,39,Bank Transfer,Annually
3489,62,Female,Delaware,No,7,Cash,Quarterly
3490,48,Female,Idaho,No,32,PayPal,Every 3 Months
3491,62,Female,Oregon,No,43,Credit Card,Quarterly
3492,22,Female,Maine,No,15,Cash,Monthly
3493,48,Female,South Dakota,No,48,Bank Transfer,Annually
3494,48,Female,New Mexico,No,35,Credit Card,Weekly
3495,62,Female,Washington,No,41,PayPal,Quarterly
3496,24,Female,Georgia,No,14,Cash,Weekly
3497,39,Female,Idaho,No,22,PayPal,Monthly
3498,35,Female,Colorado,No,16,Venmo,Every 3 Months
3499,47,Female,Kentucky,No,2,Bank Transfer,Bi-Weekly
3500,22,Female,New Jersey,No,13,PayPal,Every 3 Months
3501,38,Female,Oregon,No,38,Debit Card,Fortnightly
3502,53,Female,Nebraska,No,43,Bank Transfer,Weekly
3503,31,Female,Massachusetts,No,26,Bank Transfer,Quarterly
3504,31,Female,Nebraska,No,39,Cash,Weekly
3505,65,Female,Hawaii,No,50,Venmo,Monthly
3506,48,Female,Indiana,No,40,Bank Transfer,Every 3 Months
3507,18,Female,Illinois,No,12,Cash,Fortnightly
3508,46,Female,Colorado,No,33,Credit Card,Every 3 Months
3509,52,Female,Pennsylvania,No,49,Bank Transfer,Weekly
3510,50,Female,Ohio,No,43,Venmo,Bi-Weekly
3511,49,Female,Pennsylvania,No,14,Venmo,Monthly
3512,69,Female,Mississippi,No,21,Credit Card,Every 3 Months
3513,36,Female,Kentucky,No,31,Debit Card,Quarterly
3514,30,Female,Alaska,No,29,Credit Card,Fortnightly
3515,25,Female,Georgia,No,32,Cash,Monthly
3516,19,Female,South Dakota,No,16,Debit Card,Bi-Weekly
3517,34,Female,South Carolina,No,38,PayPal,Bi-Weekly
3518,29,Female,Tennessee,No,34,Debit Card,Every 3 Months
3519,50,Female,Colorado,No,30,PayPal,Quarterly
3520,31,Female,Wisconsin,No,14,Bank Transfer,Fortnightly
3521,41,Female,Georgia,No,33,Bank Transfer,Monthly
3522,52,Female,Maryland,No,35,Venmo,Weekly
3523,27,Female,New Jersey,No,13,Cash,Quarterly
3524,49,Female,Nevada,No,30,Cash,Fortnightly
3525,69,Female,Michigan,No,30,Credit Card,Monthly
3526,45,Female,Wyoming,No,47,Bank Transfer,Annually
3527,20,Female,Massachusetts,No,1,PayPal,Every 3 Months
3528,25,Female,Washington,No,1,Cash,Weekly
3529,38,Female,Maine,No,33,PayPal,Annually
3530,55,Female,Montana,No,43,Bank Transfer,Weekly
3531,62,Female,Oklahoma,No,37,PayPal,Weekly
3532,54,Female,North Dakota,No,23,Cash,Quarterly
3533,61,Female,Connecticut,No,12,Credit Card,Annually
3534,50,Female,Texas,No,30,Venmo,Fortnightly
3535,65,Female,Delaware,No,7,Cash,Weekly
3536,68,Female,Mississippi,No,20,Debit Card,Monthly
3537,55,Female,Minnesota,No,10,Venmo,Monthly
3538,57,Female,Georgia,No,40,Credit Card,Every 3 Months
3539,56,Female,Iowa,No,21,Venmo,Monthly
3540,29,Female,New York,No,17,Credit Card,Bi-Weekly
3541,24,Female,Nevada,No,5,Bank Transfer,Weekly
3542,59,Female,Virginia,No,22,PayPal,Annually
3543,62,Female,Idaho,No,5,Venmo,Weekly
3544,58,Female,Colorado,No,18,PayPal,Every 3 Months
3545,64,Female,Wisconsin,No,42,Cash,Every 3 Months
3546,48,Female,Connecticut,No,22,Debit Card,Annually
3547,60,Female,Kansas,No,37,Bank Transfer,Bi-Weekly
3548,52,Female,Pennsylvania,No,23,Credit Card,Annually
3549,63,Female,Utah,No,47,Debit Card,Fortnightly
3550,44,Female,Oregon,No,11,Bank Transfer,Fortnightly
3551,63,Female,West Virginia,No,32,Cash,Weekly
3552,66,Female,Montana,No,20,Venmo,Weekly
3553,22,Female,Kentucky,No,3,PayPal,Quarterly
3554,62,Female,Minnesota,No,32,Bank Transfer,Weekly
3555,39,Female,Louisiana,No,5,Credit Card,Fortnightly
3556,25,Female,Delaware,No,45,Cash,Quarterly
3557,70,Female,Arizona,No,43,Cash,Bi-Weekly
3558,52,Female,Nevada,No,1,PayPal,Every 3 Months
3559,68,Female,Alaska,No,9,Venmo,Quarterly
3560,18,Female,Utah,No,13,Venmo,Every 3 Months
3561,18,Female,Kansas,No,5,Credit Card,Annually
3562,63,Female,North Carolina,No,39,Credit Card,Fortnightly
3563,47,Female,Maryland,No,7,Bank Transfer,Weekly
3564,43,Female,Maine,No,8,Credit Card,Every 3 Months
3565,60,Female,Illinois,No,40,Venmo,Annually
3566,49,Female,Pennsylvania,No,35,PayPal,Monthly
3567,28,Female,Alaska,No,14,Venmo,Monthly
3568,32,Female,New Mexico,No,26,Credit Card,Monthly
3569,29,Female,Arkansas,No,14,PayPal,Quarterly
3570,35,Female,Alaska,No,9,Bank Transfer,Fortnightly
3571,23,Female,Louisiana,No,32,Debit Card,Annually
3572,70,Female,North Dakota,No,15,Bank Transfer,Every 3 Months
3573,23,Female,Rhode Island,No,25,Credit Card,Monthly
3574,43,Female,Connecticut,No,27,PayPal,Monthly
3575,29,Female,New York,No,39,Bank Transfer,Quarterly
3576,61,Female,Kentucky,No,49,Venmo,Bi-Weekly
3577,29,Female,Maine,No,12,Venmo,Bi-Weekly
3578,66,Female,Missouri,No,13,Bank Transfer,Weekly
3579,46,Female,Georgia,No,22,Bank Transfer,Quarterly
3580,34,Female,Arizona,No,19,Credit Card,Every 3 Months
3581,51,Female,New Hampshire,No,3,Cash,Bi-Weekly
3582,26,Female,Georgia,No,50,Credit Card,Weekly
3583,23,Female,California,No,15,PayPal,Annually
3584,52,Female,Arizona,No,44,Credit Card,Every 3 Months
3585,39,Female,Florida,No,48,Debit Card,Monthly
3586,39,Female,New York,No,4,Venmo,Bi-Weekly
3587,33,Female,Idaho,No,12,PayPal,Bi-Weekly
3588,33,Female,Virginia,No,33,Debit Card,Annually
3589,23,Female,Michigan,No,40,Cash,Annually
3590,31,Female,New Hampshire,No,38,Cash,Every 3 Months
3591,27,Female,South Dakota,No,19,Venmo,Every 3 Months
3592,48,Female,South Dakota,No,38,Bank Transfer,Quarterly
3593,61,Female,New Jersey,No,18,Venmo,Fortnightly
3594,63,Female,Wyoming,No,24,PayPal,Monthly
3595,19,Female,Alabama,No,29,Venmo,Quarterly
3596,21,Female,South Dakota,No,14,PayPal,Annually
3597,28,Female,South Carolina,No,44,Cash,Fortnightly
3598,29,Female,New Mexico,No,18,Bank Transfer,Quarterly
3599,23,Female,Connecticut,No,19,Bank Transfer,Bi-Weekly
3600,37,Female,Kansas,No,4,Cash,Weekly
3601,67,Female,South Carolina,No,25,Cash,Bi-Weekly
3602,34,Female,North Carolina,No,3,PayPal,Monthly
3603,58,Female,Wyoming,No,40,Debit Card,Quarterly
3604,45,Female,Louisiana,No,5,Cash,Weekly
3605,63,Female,Louisiana,No,17,Debit Card,Annually
3606,68,Female,Alabama,No,36,Bank Transfer,Every 3 Months
3607,41,Female,Minnesota,No,41,Venmo,Annually
3608,50,Female,New Mexico,No,20,Venmo,Bi-Weekly
3609,24,Female,Tennessee,No,2,Cash,Every 3 Months
3610,21,Female,New Mexico,No,31,Debit Card,Monthly
3611,18,Female,Texas,No,23,Bank Transfer,Fortnightly
3612,63,Female,Washington,No,30,Credit Card,Annually
3613,47,Female,Michigan,No,26,Cash,Every 3 Months
3614,58,Female,Minnesota,No,40,Venmo,Annually
3615,46,Female,Delaware,No,19,Bank Transfer,Annually
3616,35,Female,California,No,4,Credit Card,Monthly
3617,42,Female,Wisconsin,No,33,Debit Card,Fortnightly
3618,48,Female,Kentucky,No,29,Debit Card,Monthly
3619,28,Female,Nevada,No,47,PayPal,Bi-Weekly
3620,44,Female,North Carolina,No,50,Venmo,Weekly
3621,60,Female,Louisiana,No,28,Credit Card,Fortnightly
3622,38,Female,New Jersey,No,5,Cash,Fortnightly
3623,46,Female,Wisconsin,No,12,Credit Card,Annually
3624,39,Female,Arkansas,No,4,PayPal,Weekly
3625,22,Female,Texas,No,22,Bank Transfer,Bi-Weekly
3626,44,Female,Illinois,No,32,PayPal,Weekly
3627,69,Female,Mississippi,No,32,Venmo,Quarterly
3628,39,Female,Delaware,No,48,Cash,Every 3 Months
3629,53,Female,Georgia,No,35,Credit Card,Monthly
3630,52,Female,Kansas,No,44,Debit Card,Fortnightly
3631,65,Female,Oklahoma,No,29,Cash,Weekly
3632,48,Female,New Jersey,No,26,Credit Card,Monthly
3633,27,Female,Utah,No,3,Debit Card,Quarterly
3634,39,Female,Montana,No,1,Bank Transfer,Bi-Weekly
3635,59,Female,Ohio,No,17,PayPal,Annually
3636,52,Female,Colorado,No,17,Credit Card,Fortnightly
3637,50,Female,California,No,36,Cash,Weekly
3638,32,Female,Utah,No,32,Credit Card,Fortnightly
3639,40,Female,Kansas,No,50,PayPal,Bi-Weekly
3640,26,Female,Illinois,No,39,Venmo,Annually
3641,47,Female,Minnesota,No,17,PayPal,Monthly
3642,51,Female,New York,No,39,Bank Transfer,Every 3 Months
3643,47,Female,Arizona,No,5,PayPal,Annually
3644,53,Female,Tennessee,No,47,Debit Card,Annually
3645,35,Female,Arkansas,No,18,Venmo,Weekly
3646,38,Female,Colorado,No,31,Credit Card,Every 3 Months
3647,69,Female,Nevada,No,39,Debit Card,Fortnightly
3648,47,Female,Kansas,No,12,Bank Transfer,Weekly
3649,31,Female,New York,No,45,Cash,Bi-Weekly
3650,68,Female,Minnesota,No,33,Credit Card,Fortnightly
3651,51,Female,Ohio,No,3,PayPal,Annually
3652,20,Female,Arizona,No,5,Venmo,Every 3 Months
3653,27,Female,Kentucky,No,23,Debit Card,Monthly
3654,67,Female,Minnesota,No,39,Credit Card,Fortnightly
3655,21,Female,Arkansas,No,10,Credit Card,Annually
3656,20,Female,Wyoming,No,4,Credit Card,Bi-Weekly
3657,35,Female,North Dakota,No,18,Credit Card,Monthly
3658,58,Female,Alabama,No,1,Debit Card,Every 3 Months
3659,28,Female,Mississippi,No,18,PayPal,Fortnightly
3660,27,Female,Illinois,No,46,Bank Transfer,Annually
3661,19,Female,Arkansas,No,13,Bank Transfer,Fortnightly
3662,63,Female,Kansas,No,5,Credit Card,Fortnightly
3663,69,Female,Rhode Island,No,11,Debit Card,Weekly
3664,65,Female,Florida,No,49,Credit Card,Weekly
3665,63,Female,Missouri,No,1,Debit Card,Fortnightly
3666,28,Female,North Carolina,No,11,Credit Card,Quarterly
3667,67,Female,Alabama,No,47,Cash,Every 3 Months
3668,51,Female,Washington,No,20,Venmo,Monthly
3669,59,Female,Michigan,No,18,Venmo,Annually
3670,25,Female,Washington,No,43,PayPal,Quarterly
3671,31,Female,Vermont,No,4,PayPal,Every 3 Months
3672,62,Female,Illinois,No,20,Venmo,Quarterly
3673,51,Female,New York,No,7,PayPal,Monthly
3674,32,Female,Rhode Island,No,31,Bank Transfer,Fortnightly
3675,35,Female,Washington,No,41,Venmo,Fortnightly
3676,70,Female,Virginia,No,3,Bank Transfer,Monthly
3677,19,Female,Wisconsin,No,16,PayPal,Monthly
3678,32,Female,Michigan,No,43,Cash,Annually
3679,56,Female,Texas,No,29,Bank Transfer,Fortnightly
3680,53,Female,Idaho,No,5,Cash,Bi-Weekly
3681,22,Female,Iowa,No,30,Debit Card,Quarterly
3682,26,Female,Connecticut,No,33,Debit Card,Monthly
3683,42,Female,Wyoming,No,46,Venmo,Bi-Weekly
3684,30,Female,Mississippi,No,17,Venmo,Fortnightly
3685,29,Female,Pennsylvania,No,47,Credit Card,Bi-Weekly
3686,47,Female,Tennessee,No,17,Cash,Bi-Weekly
3687,59,Female,Louisiana,No,17,Cash,Bi-Weekly
3688,34,Female,Arkansas,No,28,Bank Transfer,Every 3 Months
3689,52,Female,West Virginia,No,8,Cash,Monthly
3690,47,Female,South Carolina,No,8,Bank Transfer,Quarterly
3691,24,Female,Kansas,No,4,Bank Transfer,Bi-Weekly
3692,63,Female,Michigan,No,24,PayPal,Weekly
3693,59,Female,Alabama,No,29,Cash,Fortnightly
3694,66,Female,South Dakota,No,10,Venmo,Weekly
3695,45,Female,Rhode Island,No,11,PayPal,Bi-Weekly
3696,38,Female,Florida,No,18,Bank Transfer,Fortnightly
3697,63,Female,Connecticut,No,26,Bank Transfer,Annually
3698,55,Female,Pennsylvania,No,39,Cash,Weekly
3699,25,Female,California,No,4,Venmo,Annually
3700,51,Female,Oklahoma,No,24,Bank Transfer,Weekly
3701,28,Female,North Dakota,No,2,Bank Transfer,Every 3 Months
3702,46,Female,New Mexico,No,36,Cash,Annually
3703,58,Female,South Carolina,No,36,Venmo,Weekly
3704,30,Female,Michigan,No,23,PayPal,Every 3 Months
3705,68,Female,Missouri,No,36,Credit Card,Quarterly
3706,28,Female,Colorado,No,2,Debit Card,Annually
3707,26,Female,Kansas,No,17,Cash,Bi-Weekly
3708,35,Female,Illinois,No,19,Venmo,Weekly
3709,40,Female,South Carolina,No,41,PayPal,Monthly
3710,31,Female,Utah,No,27,PayPal,Quarterly
3711,60,Female,Hawaii,No,32,Bank Transfer,Fortnightly
3712,69,Female,Texas,No,33,Cash,Annually
3713,51,Female,Oregon,No,24,PayPal,Quarterly
3714,49,Female,Arizona,No,31,Debit Card,Every 3 Months
3715,18,Female,New York,No,35,Credit Card,Weekly
3716,63,Female,Nebraska,No,2,Bank Transfer,Monthly
3717,57,Female,Vermont,No,42,Debit Card,Every 3 Months
3718,45,Female,Maryland,No,47,Bank Transfer,Every 3 Months
3719,36,Female,Tennessee,No,44,Bank Transfer,Bi-Weekly
3720,20,Female,Pennsylvania,No,8,Bank Transfer,Every 3 Months
3721,21,Female,South Carolina,No,13,Credit Card,Quarterly
3722,62,Female,Connecticut,No,10,Cash,Annually
3723,23,Female,Kentucky,No,1,Credit Card,Fortnightly
3724,26,Female,Rhode Island,No,1,Debit Card,Monthly
3725,30,Female,Colorado,No,18,Bank Transfer,Annually
3726,18,Female,Oklahoma,No,2,PayPal,Annually
3727,47,Female,Idaho,No,36,Debit Card,Every 3 Months
3728,41,Female,Maine,No,17,Debit Card,Bi-Weekly
3729,62,Female,Vermont,No,1,Debit Card,Annually
3730,28,Female,Rhode Island,No,50,Cash,Quarterly
3731,46,Female,Florida,No,3,Credit Card,Bi-Weekly
3732,54,Female,West Virginia,No,45,PayPal,Quarterly
3733,36,Female,Indiana,No,28,PayPal,Annually
3734,25,Female,Illinois,No,6,Debit Card,Every 3 Months
3735,38,Female,California,No,33,Debit Card,Every 3 Months
3736,38,Female,Massachusetts,No,29,PayPal,Annually
3737,42,Female,Idaho,No,2,PayPal,Every 3 Months
3738,19,Female,Kentucky,No,43,PayPal,Bi-Weekly
3739,34,Female,Delaware,No,48,Cash,Fortnightly
3740,38,Female,Idaho,No,43,Credit Card,Weekly
3741,42,Female,Virginia,No,26,Debit Card,Bi-Weekly
3742,58,Female,Arizona,No,26,Debit Card,Bi-Weekly
3743,56,Female,Maryland,No,50,Credit Card,Bi-Weekly
3744,62,Female,Idaho,No,36,Debit Card,Quarterly
3745,24,Female,New Jersey,No,26,Bank Transfer,Fortnightly
3746,60,Female,Washington,No,2,Debit Card,Monthly
3747,53,Female,Idaho,No,49,PayPal,Monthly
3748,26,Female,Rhode Island,No,32,Bank Transfer,Bi-Weekly
3749,34,Female,Delaware,No,3,Venmo,Annually
3750,24,Female,Alaska,No,38,Venmo,Every 3 Months
3751,42,Female,Arizona,No,5,PayPal,Monthly
3752,36,Female,Alabama,No,8,Credit Card,Every 3 Months
3753,24,Female,Washington,No,43,Venmo,Weekly
3754,39,Female,Louisiana,No,22,Bank Transfer,Fortnightly
3755,46,Female,Nebraska,No,10,Cash,Every 3 Months
3756,64,Female,Pennsylvania,No,26,Credit Card,Monthly
3757,64,Female,South Carolina,No,42,Debit Card,Bi-Weekly
3758,61,Female,California,No,33,Cash,Weekly
3759,61,Female,Indiana,No,23,Bank Transfer,Quarterly
3760,44,Female,Missouri,No,30,Venmo,Quarterly
3761,65,Female,Connecticut,No,36,PayPal,Weekly
3762,60,Female,Nevada,No,3,Venmo,Every 3 Months
3763,65,Female,New York,No,13,PayPal,Annually
3764,27,Female,Oklahoma,No,38,Cash,Every 3 Months
3765,36,Female,South Dakota,No,19,Venmo,Monthly
3766,22,Female,Missouri,No,14,Bank Transfer,Bi-Weekly
3767,62,Female,Texas,No,43,Debit Card,Annually
3768,59,Female,New York,No,10,Bank Transfer,Fortnightly
3769,50,Female,Vermont,No,34,Bank Transfer,Quarterly
3770,51,Female,Arizona,No,31,Venmo,Annually
3771,23,Female,Montana,No,34,Bank Transfer,Weekly
3772,21,Female,Oklahoma,No,28,Venmo,Bi-Weekly
3773,44,Female,New Hampshire,No,35,Cash,Annually
3774,25,Female,Wisconsin,No,41,Cash,Quarterly
3775,57,Female,Alaska,No,48,PayPal,Fortnightly
3776,41,Female,South Dakota,No,45,Cash,Quarterly
3777,19,Female,Alaska,No,10,Credit Card,Fortnightly
3778,43,Female,Utah,No,9,Cash,Weekly
3779,25,Female,South Dakota,No,30,Debit Card,Annually
3780,60,Female,California,No,45,PayPal,Annually
3781,54,Female,Mississippi,No,41,Venmo,Quarterly
3782,52,Female,Tennessee,No,40,PayPal,Fortnightly
3783,40,Female,Alabama,No,42,PayPal,Fortnightly
3784,39,Female,Maine,No,17,Debit Card,Fortnightly
3785,54,Female,Virginia,No,4,Venmo,Annually
3786,64,Female,New Hampshire,No,6,Cash,Monthly
3787,31,Female,Tennessee,No,22,Venmo,Weekly
3788,37,Female,New York,No,46,PayPal,Every 3 Months
3789,43,Female,Kansas,No,27,Debit Card,Monthly
3790,56,Female,North Dakota,No,18,Bank Transfer,Every 3 Months
3791,27,Female,Alaska,No,31,Credit Card,Weekly
3792,40,Female,Texas,No,1,Venmo,Weekly
3793,43,Female,Massachusetts,No,2,PayPal,Fortnightly
3794,62,Female,Delaware,No,46,Bank Transfer,Annually
3795,44,Female,South Dakota,No,27,Venmo,Weekly
3796,45,Female,Arkansas,No,3,Cash,Weekly
3797,40,Female,Utah,No,47,Bank Transfer,Quarterly
3798,68,Female,California,No,20,Cash,Quarterly
3799,63,Female,Rhode Island,No,23,Credit Card,Annually
3800,60,Female,Oklahoma,No,13,Credit Card,Monthly
3801,19,Female,Vermont,No,12,Venmo,Bi-Weekly
3802,26,Female,Kentucky,No,36,PayPal,Fortnightly
3803,70,Female,Illinois,No,1,Bank Transfer,Monthly
3804,48,Female,Connecticut,No,14,Debit Card,Weekly
3805,37,Female,Florida,No,45,Cash,Annually
3806,48,Female,New Jersey,No,31,Credit Card,Quarterly
3807,18,Female,Missouri,No,41,PayPal,Weekly
3808,38,Female,Michigan,No,36,PayPal,Annually
3809,33,Female,Washington,No,6,Debit Card,Bi-Weekly
3810,57,Female,New York,No,28,Credit Card,Annually
3811,46,Female,Wisconsin,No,29,Venmo,Monthly
3812,46,Female,Idaho,No,14,Cash,Monthly
3813,50,Female,Michigan,No,7,Bank Transfer,Every 3 Months
3814,61,Female,Georgia,No,31,Venmo,Bi-Weekly
3815,45,Female,Michigan,No,26,Bank Transfer,Every 3 Months
3816,32,Female,Maine,No,12,Venmo,Fortnightly
3817,29,Female,Maryland,No,45,Credit Card,Fortnightly
3818,66,Female,Missouri,No,40,PayPal,Annually
3819,70,Female,Oregon,No,42,Cash,Monthly
3820,36,Female,Arkansas,No,45,Cash,Quarterly
3821,34,Female,New Hampshire,No,34,Debit Card,Quarterly
3822,20,Female,Oregon,No,34,Credit Card,Every 3 Months
3823,70,Female,Kansas,No,17,PayPal,Every 3 Months
3824,50,Female,California,No,27,Bank Transfer,Weekly
3825,54,Female,Georgia,No,31,Credit Card,Quarterly
3826,49,Female,Hawaii,No,47,Debit Card,Fortnightly
3827,50,Female,Montana,No,25,Bank Transfer,Annually
3828,62,Female,Montana,No,47,Cash,Fortnightly
3829,42,Female,Mississippi,No,8,Cash,Weekly
3830,69,Female,Washington,No,32,Debit Card,Fortnightly
3831,22,Female,Pennsylvania,No,33,Bank Transfer,Every 3 Months
3832,36,Female,Nevada,No,16,Debit Card,Every 3 Months
3833,64,Female,Kansas,No,27,Cash,Weekly
3834,44,Female,Arizona,No,17,PayPal,Every 3 Months
3835,43,Female,Tennessee,No,17,Cash,Quarterly
3836,58,Female,Pennsylvania,No,28,PayPal,Bi-Weekly
3837,62,Female,Alaska,No,38,PayPal,Fortnightly
3838,45,Female,New Mexico,No,33,Bank Transfer,Fortnightly
3839,47,Female,Rhode Island,No,24,Venmo,Every 3 Months
3840,66,Female,Connecticut,No,14,Venmo,Quarterly
3841,30,Female,Idaho,No,5,Venmo,Fortnightly
3842,68,Female,Mississippi,No,8,Bank Transfer,Monthly
3843,35,Female,Colorado,No,42,Debit Card,Monthly
3844,64,Female,Georgia,No,48,Venmo,Every 3 Months
3845,30,Female,Montana,No,40,Venmo,Quarterly
3846,58,Female,California,No,46,Venmo,Annually
3847,57,Female,Pennsylvania,No,40,PayPal,Every 3 Months
3848,60,Female,Delaware,No,31,PayPal,Fortnightly
3849,22,Female,New Hampshire,No,39,Cash,Every 3 Months
3850,46,Female,Florida,No,36,PayPal,Fortnightly
3851,27,Female,Mississippi,No,25,Debit Card,Every 3 Months
3852,50,Female,Montana,No,24,Debit Card,Annually
3853,65,Female,Mississippi,No,19,PayPal,Weekly
3854,61,Female,Tennessee,No,49,Debit Card,Bi-Weekly
3855,57,Female,Florida,No,4,Venmo,Annually
3856,40,Female,Illinois,No,36,Cash,Quarterly
3857,39,Female,Virginia,No,8,Debit Card,Quarterly
3858,42,Female,Texas,No,29,Credit Card,Every 3 Months
3859,30,Female,Missouri,No,26,Credit Card,Quarterly
3860,65,Female,Mississippi,No,47,Bank Transfer,Bi-Weekly
3861,57,Female,Pennsylvania,No,44,Cash,Annually
3862,64,Female,Wyoming,No,49,Credit Card,Monthly
3863,56,Female,Idaho,No,9,Venmo,Monthly
